Resumen,Clave de incidencia,ID de la incidencia,Tipo de Incidencia,Estado,Clave del proyecto,Nombre del proyecto,Tipo de proyecto,Responsable del proyecto,ID del responsable del proyecto,Descripción del proyecto,Prioridad,Resolución,Persona asignada,ID de la persona asignada,Informador,ID del informador,Creador,ID del creador,Creada,Actualizada,Vista por Última Vez,Resuelta,Fecha de vencimiento,Votos,Etiquetas,Descripción,Entorno,Interesados,Interesados,Interesados,Interesados,ID de los interesados,ID de los interesados,ID de los interesados,ID de los interesados,Estimación original,Trabajo restante estimado,Tiempo Trabajado,Relación de trabajo,Σ Estimación original,Σ Trabajo restante estimado,Σ Tiempo empleado,Nivel de Seguridad,Enlace de incidencia saliente (Relates),Adjunto,Adjunto,Adjunto,Adjunto,Adjunto,Adjunto,Adjunto,Adjunto,Adjunto,Adjunto,Adjunto,Campo personalizado (# Complejidad de Implementación),Campo personalizado (# Experiencia Cliente (NPS)),Campo personalizado (# Implementación de nueva Aplicación/Plataforma o cambio de Arquitectura),Campo personalizado (# Interrelaciones con nuevos Proveedores/Terceros),Campo personalizado (# País donde aplica la solicitud),Campo personalizado (# Prioridad para el Negocio),Campo personalizado (# Reutilización de plataforma existente en otra OB),Campo personalizado (# Solución Multicliente (B2B y B2C)),Campo personalizado (# ¿El requerimiento está vinculado a una iniciativa estratégica?),Campo personalizado (# ¿Es Regulatorio / Auditoria?),Campo personalizado (# ¿Forma parte de la agenda digital?),Campo personalizado (# ¿Marco inversor tiene presupuesto?),Campo personalizado (# ¿Simplifica Procesos?),Campo personalizado (ALM1),Campo personalizado (ALM2),Campo personalizado (ALM3),Campo personalizado (Agile Coach),Campo personalizado (Agile Coach)ID,Campo personalizado (Ahorros del primer año (U$S)),Campo personalizado (Ahorros totales U$S (contempla los 3 años)),Campo personalizado (Alcance),Campo personalizado (Alcance de Tarea),Campo personalizado (Alcance old),Campo personalizado (Alert),Campo personalizado (Ambiente TASA),Campo personalizado (Ambiente TMA),Campo personalizado (Aplicación),Campo personalizado (Aplicativo),Campo personalizado (Avance),Campo personalizado (Beneficio),Campo personalizado (Beneficio de la necesidad / Propuesta de valor),Campo personalizado (Bloque),Campo personalizado (Bloque ALM),Campo personalizado (CAPEX IT (U$S)),Campo personalizado (CRQ),Campo personalizado (Cadena de Valor),Campo personalizado (Cantidad de Jornadas (Capex y Opex)),Campo personalizado (Cantidad de Reaperturas),Campo personalizado (Cantidad de Rechazos Jefe),Campo personalizado (Cantidad de Rechazos Responsable),Campo personalizado (Cantidad de Replanificaciones),Campo personalizado (Cantidad de plataformas Impactadas),Campo personalizado (Cantidad de procesos impactados),Campo personalizado (Capex IT Requerimiento),Campo personalizado (Caso de Prueba),Campo personalizado (Casos Bloqueados),Campo personalizado (Casos No Ejecutados),Campo personalizado (Casos No OK),Campo personalizado (Casos OK),Campo personalizado (Catalogo de Servicios IT),Campo personalizado (Category),Campo personalizado (Causa Raiz),Campo personalizado (Certificador),Campo personalizado (Checklist Progress),Campo personalizado (Checklist Progress %),Campo personalizado (Checklist Text (view-only)),Campo personalizado (Clasificación),Campo personalizado (Clave Ejecucion Artefacto),Campo personalizado (Clave de Proyecto),Campo personalizado (Clave del Nuevo espacio de trabajo),Campo personalizado (Cobertura),Campo personalizado (Comentarios de Control de Gestión),Campo personalizado (Complejidad),Campo personalizado (Complejidad de Implementación),Campo personalizado (Configurador),Campo personalizado (Contrato),Campo personalizado (Control Fecha),Campo personalizado (Correo del Solicitante),Campo personalizado (Costo),Campo personalizado (Costo Real Dolar (CAPEX)),Campo personalizado (Costo Real Dolar (OPEX)),Campo personalizado (Costo Real ML (CAPEX)),Campo personalizado (Costo Real ML (OPEX)),Campo personalizado (Criterios de Aceptación),Campo personalizado (Criticidad),Campo personalizado (Declaración del problema u oportunidad),Campo personalizado (Defecto a Alegar),Campo personalizado (Detalle ALM1),Campo personalizado (Detalle ALM2),Campo personalizado (Detalle ALM3),Campo personalizado (Detectado en ambiente),Campo personalizado (Detectado en ciclo),Campo personalizado (Detectado en release),Campo personalizado (Detectado_Por_Mail),Campo personalizado (Direccion Funcional del solicitante),Campo personalizado (Dirección Funcional Requerimiento),Campo personalizado (Dominio),Campo personalizado (Duración Estimada (Días)),Campo personalizado (Duración Real (Días)),Campo personalizado (Ejecución Tarea Proveedor),Campo personalizado (End date),Campo personalizado (Epic Color),Campo personalizado (Epic Name),Campo personalizado (Epic Status),Campo personalizado (Equipo),Campo personalizado (Equipo (migrated)),Campo personalizado (Equipo - Espejo),Campo personalizado (Equipo Catálogo),Campo personalizado (Equipo donde se originó el Defecto),Campo personalizado (Equipo que Certifica),Campo personalizado (Equipos en donde participa),Campo personalizado (Es Regulatorio Requerimiento),Campo personalizado (Estado ALM1),Campo personalizado (Estado ALM2),Campo personalizado (Estado ALM3),Campo personalizado (Estado Portfolio),Campo personalizado (Estado de Aprobación Arquitectura),Campo personalizado (Estado de Aprobación CDG),Campo personalizado (Estado de Aprobación PD),Campo personalizado (Estado de Aprobación Presupuestaria BAU),Campo personalizado (Estado de Aprobación Seguridad),Campo personalizado (Estado pendiente de terceros),Campo personalizado (Estimación),Campo personalizado (Estimación del Proveedor),Campo personalizado (Exalate - Issue ID),Campo personalizado (Exalate - Issue Key),Campo personalizado (Exalate Status),Campo personalizado (Experiencia Cliente (NPS)),Campo personalizado (Experiencia Cliente Requerimiento),Campo personalizado (External issue ID),Campo personalizado (External issue ID),Campo personalizado (External issue ID),Campo personalizado (Facturación),Campo personalizado (Fecha Aceptación Planificación),Campo personalizado (Fecha Cancelación Defecto),Campo personalizado (Fecha Cierre Defecto),Campo personalizado (Fecha Detección Defecto),Campo personalizado (Fecha Envío Replanificación),Campo personalizado (Fecha Fin Real),Campo personalizado (Fecha Fin de Análisis),Campo personalizado (Fecha Ingreso a Analisis),Campo personalizado (Fecha Ingreso a Pendiente),Campo personalizado (Fecha Necesidad),Campo personalizado (Fecha de Aceptación Entregable),Campo personalizado (Fecha de Aceptación Estimación),Campo personalizado (Fecha de Aceptación Replanificación),Campo personalizado (Fecha de Cierre en Testing),Campo personalizado (Fecha de Cumplimiento),Campo personalizado (Fecha de Detección),Campo personalizado (Fecha de Entrega),Campo personalizado (Fecha de Entrega Estimación),Campo personalizado (Fecha de Entrega Planificación),Campo personalizado (Fecha de Envío Estimación),Campo personalizado (Fecha de Envío Planificación),Campo personalizado (Fecha de Fin Planificada),Campo personalizado (Fecha de Finalización del contrato),Campo personalizado (Fecha de Implementación Nueva),Campo personalizado (Fecha de Implementación Planificada),Campo personalizado (Fecha de Inicio Planificada),Campo personalizado (Fecha de Inicio Real),Campo personalizado (Fecha de Instalación),Campo personalizado (Fecha de Mesa),Campo personalizado (Fecha de Ongoing),Campo personalizado (Fecha de Suspensión),Campo personalizado (Fecha de implementación real),Campo personalizado (Fecha y Hora de Ejecución Artefacto),Campo personalizado (Flagged),Campo personalizado (Generador del Script),Campo personalizado (Gerencia/Área del Solicitante),Campo personalizado (Gerente del Proyecto),Campo personalizado (Gestor de Portfolio),Campo personalizado (Grado de Avance del Requerimiento),Campo personalizado (Grupo y Aplicativo),Campo personalizado (HF ALM1),Campo personalizado (HF ALM2),Campo personalizado (HF ALM3),Campo personalizado (Horas),Campo personalizado (ID ALM),Campo personalizado (ID Caso Externo),Campo personalizado (ID Iniciativa Local),Campo personalizado (ID de Iniciativa local),Campo personalizado (ID de Remedy),Campo personalizado (Implementación de nueva Aplicación/Plataforma o cambio de Arquitectura),Campo personalizado (Implementación o innovación de nuevo producto:),Campo personalizado (Incidencias Enlazadas - Espejo),Campo personalizado (Incidencias hijas cerradas),Campo personalizado (Incidencias hijas totales),Campo personalizado (Incidente tipo),Campo personalizado (Indicar la/las lineas presupuestarias de la solicitud),Campo personalizado (Indice Priorización),Campo personalizado (Ingresos del primer año (U$S)),Campo personalizado (Ingresos totales U$S (contempla los 3 años)),Campo personalizado (Iniciativa Estrategica Requerimiento),Campo personalizado (Iniciativa IT),Campo personalizado (Iniciativa global),Campo personalizado (Instancia de Alegación),Campo personalizado (Interrelaciones con nuevos Proveedores/Terceros),Campo personalizado (Issue Linked - Summary ),Campo personalizado (Issue color),Campo personalizado (IssueKey Requerimiento),Campo personalizado (Jefe de Proyecto),Campo personalizado (Justificar CAPEX IT),Campo personalizado (Justificar Impacto en NPS),Campo personalizado (Justificar OPEX IT),Campo personalizado (Justificar excepción),Campo personalizado (Justificar ¿Contribuye al apagado de legados?),Campo personalizado (Justificar ¿Simplifica Procesos?),Campo personalizado (Lider Tecnico),Campo personalizado (Locked forms),Campo personalizado (Líder del Proyecto),Campo personalizado (Mail del usuario),Campo personalizado (Mensaje para Importes),Campo personalizado (Mensaje para Importes),Campo personalizado (Mensaje para Ok del Usuario),Campo personalizado (Mesa asume el costo (migrated)),Campo personalizado (Modulos Extra (SOM/ESB)),Campo personalizado (Motivo),Campo personalizado (Motivo de Bloqueo),Campo personalizado (Motivo de Cancelación),Campo personalizado (Motivo de Cancelación OT),Campo personalizado (Motivo de Cancelación y/o Rechazo),Campo personalizado (Motivo de Cancelación/Rechazo),Campo personalizado (Motivo de Cancelación/Rechazo old),Campo personalizado (Motivo de Rechazo),Campo personalizado (Motivo de la resolución),Campo personalizado (Motivo del Diferimiento),Campo personalizado (Motivo del Rechazo),Campo personalizado (Motivos),Campo personalizado (Negocio),Campo personalizado (Negocio (migrated)),Campo personalizado (Nombre Solicitante),Campo personalizado (Nombre del Gerente),Campo personalizado (Nombre del Nuevo espacio de trabajo),Campo personalizado (Nombre del Solicitante),Campo personalizado (Nombre del controler que revisa el caso),Campo personalizado (Notificación - ONGOING),Campo personalizado (Nueva Fecha de Fin Planificada),Campo personalizado (Nuevo Q Estimado de Finalización),Campo personalizado (OB Solicitante),Campo personalizado (OB Solicitante Requerimiento),Campo personalizado (OIBDA 1er Año),Campo personalizado (OIBDA 3 años),Campo personalizado (OIBDA Requerimiento),Campo personalizado (OPEX IT (U$S)),Campo personalizado (Objetivos),Campo personalizado (Open forms),Campo personalizado (Origen),Campo personalizado (Origen - Espejo),Campo personalizado (PD - Nombre del controler que revisa el caso),Campo personalizado (PUE),Campo personalizado (Pasos para reproducir el Incidente),Campo personalizado (Payback),Campo personalizado (Payback Requerimiento),Campo personalizado (Pedido a Ambientes TEF),Campo personalizado (Planificación del Proveedor),Campo personalizado (Plataformas Impactadas Requerimiento),Campo personalizado (Presenta),Campo personalizado (Prioridad Compañía),Campo personalizado (Prioridad Evaluación Hispam),Campo personalizado (Prioridad Hispam Requerimiento),Campo personalizado (Prioridad para el Negocio),Campo personalizado (Producto),Campo personalizado (Project overview key),Campo personalizado (Project overview status),Campo personalizado (Proveedor),Campo personalizado (Proyecto IT),Campo personalizado (Prueba Post),Campo personalizado (Q Ingreso),Campo personalizado (Q Ingreso old),Campo personalizado (Q Original Estimado de Finalización),Campo personalizado (Q Planificación),Campo personalizado (Q Planificación - Espejo),Campo personalizado (Q Replanificación),Campo personalizado (Q estimado de Finalización),Campo personalizado (Q estimado de Finalización old),Campo personalizado (Racional),Campo personalizado (Racional de Replanificación),Campo personalizado (Rank),Campo personalizado (Rechazos Entregables),Campo personalizado (Rechazos Planificación),Campo personalizado (Rechazos Planificación Responsable),Campo personalizado (Rechazos de Estimación),Campo personalizado (Rechazos del Suministrador),Campo personalizado (Replanificación Proveedor),Campo personalizado (Request Type),Campo personalizado (Request participants),Campo personalizado (Requiere Compra),Campo personalizado (Responsable Aprobación),Campo personalizado (Responsable OT),Campo personalizado (Resultado Artefacto),Campo personalizado (Resultados Actuales),Campo personalizado (Resultados Esperados),Campo personalizado (Reutilización de plataforma existente en otra OB),Campo personalizado (Riesgos),Campo personalizado (Riesgos old),Campo personalizado (SLA defectos),Campo personalizado (Seguimiento PMO),Campo personalizado (Sentiment),Campo personalizado (Severidad),Campo personalizado (Simplifica Procesos Requerimiento),Campo personalizado (Size del Requerimiento),Campo personalizado (Solucion Multicliente Requerimiento),Campo personalizado (Solución Multicliente (B2B y B2C)),Campo personalizado (Sponsor),Sprint,Sprint,Sprint,Sprint,Campo personalizado (Start date),Campo personalizado (Status),Campo personalizado (Status Requerimiento),Campo personalizado (Story Points),Campo personalizado (Story point estimate),Campo personalizado (Submitted forms),Campo personalizado (Subtipo de Requerimiento BAU),Campo personalizado (Summary Requerimiento),Campo personalizado (Sync_Masivo),Campo personalizado (Tamaño),Campo personalizado (Target end),Campo personalizado (Target start),Campo personalizado (Team),Campo personalizado (Ticket FOCO),Campo personalizado (Tipo de Catálogo),Campo personalizado (Tipo de Configuración),Campo personalizado (Tipo de Configuración AA),Campo personalizado (Tipo de Dependencia - Espejo),Campo personalizado (Tipo de Ecosistema Digital),Campo personalizado (Tipo de Ejecución),Campo personalizado (Tipo de FT),Campo personalizado (Tipo de Gestion),Campo personalizado (Tipo de Historia),Campo personalizado (Tipo de Hito),Campo personalizado (Tipo de Incidente),Campo personalizado (Tipo de Ingreso),Campo personalizado (Tipo de Metodología),Campo personalizado (Tipo de Operación),Campo personalizado (Tipo de Presupuesto),Campo personalizado (Tipo de Requerimiento),Campo personalizado (Tipo de Tarea),Campo personalizado (Tipo de dependencia),Campo personalizado (Total Casos Regre),Campo personalizado (Total forms),Campo personalizado (Tren),Campo personalizado (Tren de Trenes),Campo personalizado (Tren Ágil),Campo personalizado (Usuario Afectado),Campo personalizado (Validacion de Usuario),Campo personalizado (Valorización),Campo personalizado (Valorización Dolar (CAPEX)),Campo personalizado (Valorización Dolar (OPEX)),Campo personalizado (Valorización ML (CAPEX)),Campo personalizado (Valorización ML (OPEX)),Campo personalizado (Vulnerability),Campo personalizado ([CHART] Date of First Response),Campo personalizado ([CHART] Date of First Response (migrated)),Campo personalizado ([CHART] Time in Status),Campo personalizado (development),Campo personalizado (flag_finalizacion_calculo_artefacto),Campo personalizado (flag_generacion_subtask),Campo personalizado (flag_subtask_impacto_produccion),Campo personalizado (¿Aprobado?),Campo personalizado (¿Contribuye al apagado de legados?),Campo personalizado (¿Digital?),Campo personalizado (¿El Defecto impide trabajar en el ambiente?),Campo personalizado (¿El presupuesto está aprobado por el comité presupuestario (CAR/PAC)?),Campo personalizado (¿El requerimiento está listo para ser validado por CdG?),Campo personalizado (¿El requerimiento está vinculado a una iniciativa estratégica?),Campo personalizado (¿Es Bloqueante?),Campo personalizado (¿Es Incidencia?),Campo personalizado (¿Es Regulatorio / Auditoria?),Campo personalizado (¿Es Urgente?),Campo personalizado (¿Es una excepción?),Campo personalizado (¿Forma parte de la agenda digital?),Campo personalizado (¿Fue generada a partir del OKR Day?),Campo personalizado (¿Impacta en Procesos?),Campo personalizado (¿Marco inversor tiene presupuesto?),Campo personalizado (¿Mide?),Campo personalizado (¿Requiere nueva reportería?),Campo personalizado (¿Requiere participación de Arquitectura?),Campo personalizado (¿Requiere participación de Seguridad?),Campo personalizado (¿Requiere test de seguridad?),Campo personalizado (¿Se validó este cambio con las áreas impactadas?),Campo personalizado (¿Simplifica Procesos?),Campo personalizado (¿Solicitado por Auditoría?),Campo personalizado (Áreas de enfoque),Comentario,Comentario,Comentario,Comentario,Comentario,Comentario,Comentario,Categoría de estado,Categoría de estado cambiada,Principal,Clave principal,Parent summary
Envio de formulario/ Error,AGPAPP-619,330223,Error,Pendiente,AGPAPP,Power App,software,Mariana Laura Gonzalez,712020:38574ad1-b4cc-45d3-b00e-4d471a0d6f63,,Medium,,,,Lucas Ezequiel Ayala,712020:83e57c42-d03a-404f-9829-4f2e2f7739fc,Lucas Ezequiel Ayala,712020:83e57c42-d03a-404f-9829-4f2e2f7739fc,13/ago/25 6:00 PM,13/ago/25 6:00 PM,,,,0,,"El momento de enviar formulario falla en caso de SIN CENTRAL MANZANA 


!image-20250813-175830.png|width=1643,height=986,alt=""image-20250813-175830.png""!",,Lucas Ezequiel Ayala,,,,712020:83e57c42-d03a-404f-9829-4f2e2f7739fc,,,,,,,,,,,,,13/ago/25 6:00 PM;fac49ce7-f4f7-40b8-904a-e09209c25ea7;image-20250813-175830.png;https://ar-telefonicahispam.atlassian.net/rest/api/3/attachment/content/118235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,118.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equipo Configuración,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No iniciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{panel:bgColor=yellow} h3.Completar los Campos de Importes solamente con Números Enteros Positivos, sin Puntos ni Comas (_Sin Decimales_){panel}","{panel:bgColor=yellow} h3.Completar los Campos de Importes solamente con Números Enteros Positivos, sin Puntos ni Comas (_Sin Decimales_){panel}",{panel:bgColor=yellow} h4.Por favor adjuntar el Ok del usuario para poder avanzar{panel},,,,,,,,,,,,,,,,,,,,,,{panel:borderStyle=solid|borderColor=Black|bgColor=#FFFF00}{color:Black}Para los Requerimientos de tipo Tradicional o Bimodal recuerde Asignar un responsable al Proyecto Asociado.{color}{panel},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|i05dao:,,,,,,,,,,,,,,,,,,,,,,,,,,,Power Sprint 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,En curso,13/ago/25 6:00 PM,296574,AGPWH-16,3Q 2025 - Adecuación Tecnológica
Actualizar manual capa n1,AGPAPP-615,328335,Subtarea,Cancelado,AGPAPP,Power App,software,Mariana Laura Gonzalez,712020:38574ad1-b4cc-45d3-b00e-4d471a0d6f63,,Medium,No se hará,,,Iris Lorena Mansilla,712020:29948a80-a631-4ae4-b0e8-5d0f741d7e86,Iris Lorena Mansilla,712020:29948a80-a631-4ae4-b0e8-5d0f741d7e86,11/ago/25 12:52 PM,12/ago/25 12:57 PM,,12/ago/25 12:57 PM,,0,,,,Iris Lorena Mansilla,,,,712020:29948a80-a631-4ae4-b0e8-5d0f741d7e86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,118.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equipo Configuración,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No iniciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{panel:bgColor=yellow} h3.Completar los Campos de Importes solamente con Números Enteros Positivos, sin Puntos ni Comas (_Sin Decimales_){panel}","{panel:bgColor=yellow} h3.Completar los Campos de Importes solamente con Números Enteros Positivos, sin Puntos ni Comas (_Sin Decimales_){panel}",{panel:bgColor=yellow} h4.Por favor adjuntar el Ok del usuario para poder avanzar{panel},,,,,,,,,,,,,,,,,,,,,,{panel:borderStyle=solid|borderColor=Black|bgColor=#FFFF00}{color:Black}Para los Requerimientos de tipo Tradicional o Bimodal recuerde Asignar un responsable al Proyecto Asociado.{color}{panel},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|i05elc:,,,,,,,,,,,,,,,,,,,,,,,,,,,Power Sprint 6,Power Sprint 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,,,,,,,,,,,,,,,10013_*:*_1_*:*_0_*|*_10026_*:*_1_*:*_86678984,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Listo,12/ago/25 12:57 PM,313041,AGPAPP-479,1ro de Agosto - Sumar el descuento en el DECO que sale el 1ro de agosto (0.5)
BUAT,AGPAPP-614,328331,Subtarea,Finalizado,AGPAPP,Power App,software,Mariana Laura Gonzalez,712020:38574ad1-b4cc-45d3-b00e-4d471a0d6f63,,Medium,Finalizado,,,Iris Lorena Mansilla,712020:29948a80-a631-4ae4-b0e8-5d0f741d7e86,Iris Lorena Mansilla,712020:29948a80-a631-4ae4-b0e8-5d0f741d7e86,11/ago/25 12:52 PM,11/ago/25 2:17 PM,,11/ago/25 2:17 PM,,0,,,,Iris Lorena Mansilla,Lucas Ezequiel Ayala,,,712020:29948a80-a631-4ae4-b0e8-5d0f741d7e86,712020:83e57c42-d03a-404f-9829-4f2e2f7739fc,,,,,,,,,,,,11/ago/25 2:17 PM;fac49ce7-f4f7-40b8-904a-e09209c25ea7;image-20250811-141730.png;https://ar-telefonicahispam.atlassian.net/rest/api/3/attachment/content/117588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,118.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equipo Configuración,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No iniciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{panel:bgColor=yellow} h3.Completar los Campos de Importes solamente con Números Enteros Positivos, sin Puntos ni Comas (_Sin Decimales_){panel}","{panel:bgColor=yellow} h3.Completar los Campos de Importes solamente con Números Enteros Positivos, sin Puntos ni Comas (_Sin Decimales_){panel}",{panel:bgColor=yellow} h4.Por favor adjuntar el Ok del usuario para poder avanzar{panel},,,,,,,,,,,,,,,,,,,,,,{panel:borderStyle=solid|borderColor=Black|bgColor=#FFFF00}{color:Black}Para los Requerimientos de tipo Tradicional o Bimodal recuerde Asignar un responsable al Proyecto Asociado.{color}{panel},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|i05el4:,,,,,,,,,,,,,,,,,,,,,,,,,,,Power Sprint 6,Power Sprint 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,,,,,,,,,,,,,2025-08-11 14:17:36.733,2025-08-11 14:17:36.733,10023_*:*_1_*:*_0_*|*_10026_*:*_1_*:*_5132719,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/ago/25 2:17 PM;712020:83e57c42-d03a-404f-9829-4f2e2f7739fc;Se realiza OK la BUAT mostrando lo nuevo con lo que salimos a producción. 

!image-20250811-141730.png|width=1442,height=575,alt=""image-20250811-141730.png""!",,,,,,,Listo,11/ago/25 2:17 PM,313041,AGPAPP-479,1ro de Agosto - Sumar el descuento en el DECO que sale el 1ro de agosto (0.5)
Documento Funcional,AGPAPP-613,328085,Subtarea,Pendiente,AGPAPP,Power App,software,Mariana Laura Gonzalez,712020:38574ad1-b4cc-45d3-b00e-4d471a0d6f63,,Medium,,Lucas Ezequiel Ayala,712020:83e57c42-d03a-404f-9829-4f2e2f7739fc,Iris Lorena Mansilla,712020:29948a80-a631-4ae4-b0e8-5d0f741d7e86,Iris Lorena Mansilla,712020:29948a80-a631-4ae4-b0e8-5d0f741d7e86,08/ago/25 9:15 PM,11/ago/25 12:59 PM,,,,0,,,,Iris Lorena Mansilla,,,,712020:29948a80-a631-4ae4-b0e8-5d0f741d7e86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,118.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equipo Configuración,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No iniciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{panel:bgColor=yellow} h3.Completar los Campos de Importes solamente con Números Enteros Positivos, sin Puntos ni Comas (_Sin Decimales_){panel}","{panel:bgColor=yellow} h3.Completar los Campos de Importes solamente con Números Enteros Positivos, sin Puntos ni Comas (_Sin Decimales_){panel}",{panel:bgColor=yellow} h4.Por favor adjuntar el Ok del usuario para poder avanzar{panel},,,,,,,,,,,,,,,,,,,,,,{panel:borderStyle=solid|borderColor=Black|bgColor=#FFFF00}{color:Black}Para los Requerimientos de tipo Tradicional o Bimodal recuerde Asignar un responsable al Proyecto Asociado.{color}{panel},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|i04wjt:zyr,,,,,,,,,,,,,,,,,,,,,,,,,,,Power Sprint 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,En curso,08/ago/25 9:15 PM,328083,AGPAPP-612,Análisis: Pedido Pendiente Bajo un DNI
Análisis: Pedido Pendiente Bajo un DNI,AGPAPP-612,328083,Historia,Pendiente,AGPAPP,Power App,software,Mariana Laura Gonzalez,712020:38574ad1-b4cc-45d3-b00e-4d471a0d6f63,,Medium,,Lucas Ezequiel Ayala,712020:83e57c42-d03a-404f-9829-4f2e2f7739fc,Iris Lorena Mansilla,712020:29948a80-a631-4ae4-b0e8-5d0f741d7e86,Iris Lorena Mansilla,712020:29948a80-a631-4ae4-b0e8-5d0f741d7e86,08/ago/25 9:14 PM,11/ago/25 5:34 PM,,,,0,,"*Como* vendedor de terrenos, *quiero* verificar si el DNI del cliente tiene una orden pendiente de alta de servicio de TV, *para* asegurarme de que la nueva orden que genere no sea cancelada posteriormente por conflictos o duplicidades.

!image-20250808-211420.png|width=425,height=154,alt=""image-20250808-211420.png""!",,Iris Lorena Mansilla,,,,712020:29948a80-a631-4ae4-b0e8-5d0f741d7e86,,,,,,,,,,,,,08/ago/25 9:14 PM;712020:29948a80-a631-4ae4-b0e8-5d0f741d7e86;image-20250808-211420.png;https://ar-telefonicahispam.atlassian.net/rest/api/3/attachment/content/117495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,118.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equipo Configuración,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No iniciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{panel:bgColor=yellow} h3.Completar los Campos de Importes solamente con Números Enteros Positivos, sin Puntos ni Comas (_Sin Decimales_){panel}","{panel:bgColor=yellow} h3.Completar los Campos de Importes solamente con Números Enteros Positivos, sin Puntos ni Comas (_Sin Decimales_){panel}",{panel:bgColor=yellow} h4.Por favor adjuntar el Ok del usuario para poder avanzar{panel},,,,,,,,,,,,,,,,,,,,,,{panel:borderStyle=solid|borderColor=Black|bgColor=#FFFF00}{color:Black}Para los Requerimientos de tipo Tradicional o Bimodal recuerde Asignar un responsable al Proyecto Asociado.{color}{panel},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|i04wjt:zyi,,,,,,,,,,,,,,,,,,,,,,,,,,,Power Sprint 7,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08/ago/25 9:15 PM;712020:29948a80-a631-4ae4-b0e8-5d0f741d7e86;El análisis puede llevar todo el sprint, finalizado el mismo se pasa a diseño",,,,,,,En curso,08/ago/25 9:14 PM,300643,AGPAPP-419,"3Q 2025 - Errores Productivos , Vulnerabilidades APPSCAN, SonarQB, entre otros"
