NOMPROV;ORGANIZACION;NIVEL;SLA;HORARIO;MES;ANIO;NUM_INCIDENTE;FECHA_INI;FECHA_FIN;GRUPO;PRIORIDAD;ESTADO;SUBESTADO;FECHA_REAPERTURA;IMPACTO;MINUTOSHAB;STATUS_ACTUAL;FECHACREACION;PROVEEDOR;PERIODO;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007649904;05/05/2025 09:31:24;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Pendiente;02/05/2025 10:55:46;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007650813;05/05/2025 10:23:02;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Pendiente;03/05/2025 18:12:06;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007652309;05/05/2025 17:50:47;30/06/2025 23:59:59;N2_TIENDA_EVERIS;Baja;Pendiente;NO;;Bajo;0;Cerrado;05/05/2025 17:25:58;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007652540;06/05/2025 09:56:46;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Pendiente;05/05/2025 19:40:28;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007654064;07/05/2025 11:32:12;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Pendiente;06/05/2025 20:36:51;44;06_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;6;2025;INC000007657513;29/05/2025 13:25:02;02/06/2025 12:00:57;N3_EVERIS_WEBAPO;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;09/05/2025 15:39:51;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007659527;13/05/2025 11:26:07;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Pendiente;12/05/2025 11:08:43;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007659856;13/05/2025 11:26:49;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;12/05/2025 14:23:02;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007662070;15/05/2025 16:52:24;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Pendiente;14/05/2025 09:38:08;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007662163;15/05/2025 16:52:38;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;14/05/2025 09:17:38;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007662495;15/05/2025 16:52:52;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;14/05/2025 12:06:20;44;06_2025;
NTTDATA;NTTDATA N2;2;60;7x24;6;2025;INC000007662531;14/05/2025 12:43:40;02/06/2025 20:52:52;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;14/05/2025 12:41:31;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007662659;15/05/2025 16:53:17;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;14/05/2025 13:20:50;44;06_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;6;2025;INC000007662868;16/05/2025 17:06:07;30/06/2025 23:59:59;N3_EVERIS_WEBAPO;Baja;Pendiente;NO;;Bajo;0;Cerrado;14/05/2025 16:07:30;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007662988;15/05/2025 17:32:06;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;14/05/2025 16:57:56;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007663203;15/05/2025 17:32:49;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;14/05/2025 23:42:14;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007663421;15/05/2025 17:34:26;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;15/05/2025 10:16:04;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007663862;15/05/2025 17:40:40;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;15/05/2025 12:27:10;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007663946;15/05/2025 17:41:19;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;15/05/2025 13:32:19;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007664727;19/05/2025 16:30:48;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Pendiente;16/05/2025 10:08:29;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007667652;20/05/2025 13:03:45;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;19/05/2025 15:29:39;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007668161;20/05/2025 13:04:24;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;20/05/2025 08:54:37;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007668235;20/05/2025 13:04:51;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;20/05/2025 11:40:23;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007668897;21/05/2025 11:06:01;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;20/05/2025 16:52:22;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007669277;21/05/2025 11:08:35;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;20/05/2025 20:40:23;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007669399;21/05/2025 10:07:13;10/06/2025 15:15:12;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;21/05/2025 09:51:15;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007670243;22/05/2025 18:26:16;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;21/05/2025 15:49:49;44;06_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;6;2025;INC000007672346;30/05/2025 11:23:13;03/06/2025 16:34:22;N3_EVERIS_WEBAPO;Baja;Pendiente;NO;;Bajo;0;Cerrado;22/05/2025 16:53:03;44;06_2025;
