NOMPROV;ORGANIZACION;NIVEL;SLA;HORARIO;MES;ANIO;NUM_INCIDENTE;FECHA_INI;FECHA_FIN;GRUPO;PRIORIDAD;ESTADO;SUBESTADO;FECHA_REAPERTURA;IMPACTO;MINUTOSHAB;STATUS_ACTUAL;FECHACREACION;PROVEEDOR;PERIODO;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007519948;03/01/2025 11:23:41;03/01/2025 11:24:27;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;03/01/2025 11:21:46;44;01_2025;
NTTDATA;NTTDATA N2;2;1440;L a V 8 a 20;1;2025;INC000007520803;03/01/2025 15:58:10;03/01/2025 16:01:29;N2_TIENDA_EVERIS;Baja;Resolved;NO;;Critico;0;Cerrado;03/01/2025 15:07:45;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007522656;04/01/2025 09:21:44;04/01/2025 09:33:09;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;12;Cerrado;04/01/2025 09:21:44;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007522656;04/01/2025 09:33:10;04/01/2025 09:49:05;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;04/01/2025 09:21:44;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007522996;05/01/2025 09:06:43;05/01/2025 09:41:28;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;35;Cerrado;05/01/2025 09:06:43;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007522996;05/01/2025 09:41:29;05/01/2025 09:46:17;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;05/01/2025 09:06:43;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007523007;05/01/2025 10:31:43;05/01/2025 10:47:19;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;16;Cerrado;05/01/2025 10:31:43;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007523007;05/01/2025 10:47:20;05/01/2025 10:50:30;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;05/01/2025 10:31:43;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007523019;05/01/2025 12:11:44;05/01/2025 12:24:12;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;13;Cerrado;05/01/2025 12:11:44;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007523019;05/01/2025 12:24:13;05/01/2025 12:35:00;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;05/01/2025 12:11:44;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007523033;05/01/2025 17:11:46;05/01/2025 17:23:23;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;12;Cerrado;05/01/2025 17:11:46;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007523033;05/01/2025 17:23:24;05/01/2025 17:26:01;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;05/01/2025 17:11:46;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007523210;06/01/2025 08:36:46;06/01/2025 08:44:49;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;8;Cerrado;06/01/2025 08:36:46;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007523210;06/01/2025 08:44:50;06/01/2025 08:47:01;N2_TIENDA_EVERIS;Critica;Resolved Pend;Temporary Corrective Action;;Alto;0;Cerrado;06/01/2025 08:36:46;44;01_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;1;2025;INC000007523362;06/01/2025 09:48:09;06/01/2025 09:48:34;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;0;Cerrado;06/01/2025 09:48:09;44;01_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;1;2025;INC000007523362;06/01/2025 09:48:35;06/01/2025 10:02:21;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;06/01/2025 09:48:09;44;01_2025;
NTTDATA;NTTDATA N2;2;1440;L a V 8 a 20;1;2025;INC000007523689;06/01/2025 13:29:57;06/01/2025 13:47:19;N2_DEVOPS_PCRM_TEF;Baja;Asignado;NO;;Critico;18;Cerrado;06/01/2025 12:12:28;44;01_2025;
NTTDATA;NTTDATA N2;2;1440;L a V 8 a 20;1;2025;INC000007523689;06/01/2025 13:47:20;07/01/2025 17:15:57;N2_DEVOPS_PCRM_TEF;Baja;Resolved Pend;NO;;Critico;0;Cerrado;06/01/2025 12:12:28;44;01_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;1;2025;INC000007524666;06/01/2025 16:20:58;06/01/2025 17:08:06;N2_DEVOPS_PCRM_TEF;Baja;Asignado;NO;;Bajo;48;Cerrado;06/01/2025 16:19:47;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007526320;06/01/2025 22:21:45;06/01/2025 22:27:17;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;6;Cerrado;06/01/2025 22:21:45;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007526320;06/01/2025 22:27:18;06/01/2025 22:31:28;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;06/01/2025 22:21:45;44;01_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;1;2025;INC000007528402;07/01/2025 06:58:05;07/01/2025 06:58:22;N2_TIENDA_EVERIS;Baja;Cancelado;NO;;Bajo;0;Cancelado;07/01/2025 06:58:05;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007529273;07/01/2025 10:01:46;07/01/2025 10:18:52;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;17;Cerrado;07/01/2025 10:01:46;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007529273;07/01/2025 10:18:53;07/01/2025 10:20:44;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;07/01/2025 10:01:46;44;01_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;1;2025;INC000007529395;07/01/2025 10:40:39;07/01/2025 10:45:28;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;5;Cerrado;07/01/2025 10:40:39;44;01_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;1;2025;INC000007529395;07/01/2025 10:45:29;07/01/2025 10:48:02;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;07/01/2025 10:40:39;44;01_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;1;2025;INC000007529573;07/01/2025 11:20:58;07/01/2025 11:24:25;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;4;Cerrado;07/01/2025 11:20:58;44;01_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;1;2025;INC000007529573;07/01/2025 11:24:26;07/01/2025 11:30:02;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;07/01/2025 11:20:58;44;01_2025;
