NOMPROV;ORGANIZACION;NIVEL;SLA;HORARIO;MES;ANIO;NUM_INCIDENTE;FECHA_INI;FECHA_FIN;GRUPO;PRIORIDAD;ESTADO;SUBESTADO;FECHA_REAPERTURA;IMPACTO;MINUTOSHAB;STATUS_ACTUAL;FECHACREACION;PROVEEDOR;PERIODO;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007608164;20/03/2025 11:06:53;16/05/2025 17:29:57;N2_EVERIS_MIMOVISTAR;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;19/03/2025 18:16:56;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007610342;25/03/2025 11:30:25;31/05/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Pendiente;21/03/2025 18:01:29;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007614361;27/03/2025 09:51:45;31/05/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Pendiente;27/03/2025 09:44:31;44;05_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;5;2025;INC000007614501;28/03/2025 15:59:08;20/05/2025 13:40:20;N3_EVERIS_WEBAPO;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;27/03/2025 12:30:17;44;05_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;5;2025;INC000007614519;27/03/2025 16:02:20;20/05/2025 13:39:18;N3_EVERIS_WEBAPO;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;27/03/2025 12:51:03;44;05_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;5;2025;INC000007617381;01/04/2025 18:44:05;23/05/2025 10:08:48;N3_EVERIS_WEBAPO;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;31/03/2025 14:22:37;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007617462;01/04/2025 03:51:10;31/05/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;31/03/2025 13:50:58;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007617666;01/04/2025 03:51:29;23/05/2025 11:04:29;N2_EVERIS_MIMOVISTAR;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;31/03/2025 16:36:09;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007621353;04/04/2025 11:37:59;31/05/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Pendiente;04/04/2025 10:08:53;44;05_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;5;2025;INC000007622054;07/04/2025 10:15:35;23/05/2025 10:01:37;N3_EVERIS_WEBAPO;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;04/04/2025 16:34:26;44;05_2025;
