IDPROV;PROV;ANIO;MES;NUM_INCIDENTE;NIVEL;MINUTOSHABILES;SLA;ESTADO;PENDIENTE;ESTADO_ACTUAL;
11;CONNECTIS Argentina;2025;6;INC000007683431;1;92;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683432;1;98;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683438;1;20;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683442;1;85;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683512;1;45;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683554;1;87;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683560;1;78;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683563;1;100;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683566;1;54;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683569;1;26;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683572;1;112;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683574;1;144;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683580;1;76;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683581;1;98;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683588;1;70;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683592;1;89;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683593;1;81;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683595;1;20;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683596;1;136;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683605;1;27;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683610;1;74;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683619;1;179;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683629;1;165;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683633;1;39;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683634;1;176;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683638;1;174;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683745;1;109;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683747;1;282;300;No Vencido;0;Cerrado;
