IDPROV;PROV;ANIO;MES;NUM_INCIDENTE;NIVEL;MINUTOSHABILES;SLA;ESTADO;PENDIENTE;ESTADO_ACTUAL;
11;CONNECTIS Argentina;2025;4;INC000007618660;1;114;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618671;1;73;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618672;1;15;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618676;1;23;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618682;1;37;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618689;1;34;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618692;1;124;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618706;1;107;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618712;1;109;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618720;1;13;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618721;1;115;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618728;1;37;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618734;1;24;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618737;1;81;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618744;1;160;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618746;1;129;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618747;1;42;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618763;1;108;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618764;1;25;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618771;1;40;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618786;1;36;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618787;1;105;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618793;1;7;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618794;1;33;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618803;1;77;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618810;1;60;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618820;1;37;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618821;1;27;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618824;1;52;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618831;1;93;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618845;1;18;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618851;1;5;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618855;1;137;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618863;1;132;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618869;1;154;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618870;1;209;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618885;1;213;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618894;1;83;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618897;1;66;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618901;1;66;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618903;1;78;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618911;1;93;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618914;1;91;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618926;1;31;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618928;1;51;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618936;1;75;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618971;1;144;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618982;1;26;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618983;1;96;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618989;1;223;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618990;1;233;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007618991;1;80;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619000;1;35;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619029;1;49;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619061;1;17;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619064;1;28;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619067;1;48;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619076;1;85;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619082;1;15;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619090;1;121;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619094;1;122;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619096;1;10;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619100;1;180;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619101;1;63;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619109;1;125;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619110;1;113;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619118;1;107;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619120;1;73;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619126;1;37;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619132;1;118;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619136;1;12;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619137;1;70;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619144;1;94;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619150;1;22;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619152;1;19;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619156;1;105;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619159;1;123;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619160;1;62;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619161;1;30;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619163;1;92;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619165;1;91;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619166;1;159;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619169;1;158;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619170;1;107;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619175;1;104;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619176;1;160;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619181;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619187;1;143;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619192;1;8;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619207;1;18;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619208;1;62;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619212;1;83;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619216;1;66;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619227;1;138;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619228;1;150;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619236;1;125;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619239;1;115;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619247;1;188;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619248;1;179;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619251;1;251;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619252;1;216;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619256;1;275;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619259;1;18;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619267;1;231;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619269;1;194;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619274;1;194;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619282;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619285;1;190;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619295;1;5;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619317;1;189;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619322;1;194;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619326;1;193;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619327;1;14;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619328;1;55;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619331;1;184;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619332;1;14;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619340;1;180;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619449;1;139;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619453;1;145;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619458;1;105;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619465;1;70;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619468;1;60;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619471;1;4;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619479;1;20;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619483;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619487;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619553;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619558;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619633;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619647;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619648;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619677;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619686;1;68;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619690;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619693;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619694;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619697;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619703;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619715;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619721;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619722;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619724;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619725;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619736;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619749;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619754;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619758;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619768;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619775;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619783;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619787;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619792;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619801;1;53;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619804;1;33;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619807;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619836;1;142;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619839;1;131;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619843;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619851;1;121;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619855;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619858;1;94;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619864;1;127;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619872;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619873;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619882;1;356;300;Vencido;56;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007619889;1;259;300;No Vencido;0;Asignado;
11;CONNECTIS Argentina;2025;4;INC000007619944;1;138;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620048;1;75;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620056;1;167;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620063;1;184;300;No Vencido;0;Cerrado;
