NOMPROV;ORGANIZACION;NIVEL;SLA;HORARIO;MES;ANIO;NUM_INCIDENTE;FECHA_INI;FECHA_FIN;GRUPO;PRIORIDAD;ESTADO;SUBESTADO;FECHA_REAPERTURA;IMPACTO;MINUTOSHAB;STATUS_ACTUAL;FECHACREACION;PROVEEDOR;PERIODO;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007575472;14/02/2025 16:10:05;18/03/2025 10:09:20;N2_EVERIS_MIMOVISTAR;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;14/02/2025 13:28:09;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007577271;17/02/2025 17:51:25;18/03/2025 10:10:04;N2_EVERIS_MIMOVISTAR;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;17/02/2025 12:21:48;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007579052;19/02/2025 11:06:45;18/03/2025 10:08:10;N2_EVERIS_MIMOVISTAR;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;18/02/2025 22:03:57;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007579622;19/02/2025 14:23:34;18/03/2025 10:07:16;N2_EVERIS_MIMOVISTAR;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;19/02/2025 14:18:59;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007580169;20/02/2025 09:39:33;18/03/2025 10:06:22;N2_EVERIS_MIMOVISTAR;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;20/02/2025 00:39:23;44;03_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;3;2025;INC000007580434;20/02/2025 17:12:35;31/03/2025 23:59:59;N3_EVERIS_WEBAPO;Baja;Pendiente;NO;;Bajo;0;Pendiente;20/02/2025 11:01:09;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007581517;21/02/2025 11:50:18;18/03/2025 10:05:12;N2_EVERIS_MIMOVISTAR;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;21/02/2025 11:32:05;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007582246;24/02/2025 09:17:02;26/03/2025 20:54:57;N2_EVERIS_MIMOVISTAR;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;21/02/2025 21:12:31;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007582549;24/02/2025 09:15:59;31/03/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Pendiente;22/02/2025 18:08:11;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007583634;25/02/2025 10:04:59;26/03/2025 21:20:17;N2_EVERIS_MIMOVISTAR;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;24/02/2025 13:59:48;44;03_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;3;2025;INC000007583775;26/02/2025 11:28:54;31/03/2025 23:59:59;N3_EVERIS_WEBAPO;Baja;Pendiente;NO;;Bajo;0;Cerrado;24/02/2025 14:52:06;44;03_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;3;2025;INC000007584756;26/02/2025 11:28:08;31/03/2025 23:59:59;N3_EVERIS_WEBAPO;Baja;Pendiente;NO;;Bajo;0;Cerrado;25/02/2025 09:58:01;44;03_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;3;2025;INC000007585612;27/02/2025 17:45:05;06/03/2025 10:05:32;N3_EVERIS_WEBAPO;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;25/02/2025 16:46:47;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007586462;26/02/2025 14:14:02;26/03/2025 21:24:22;N2_EVERIS_MIMOVISTAR;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;26/02/2025 12:16:44;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007587946;27/02/2025 16:44:09;26/03/2025 21:31:33;N2_EVERIS_MIMOVISTAR;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;27/02/2025 15:53:44;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007588561;28/02/2025 10:30:43;06/03/2025 17:35:41;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;28/02/2025 09:59:18;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007589511;01/03/2025 00:51:44;01/03/2025 01:19:03;N2_EVERIS_MIMOVISTAR;Critica;Resolved;NO;;Alto;28;Cerrado;01/03/2025 00:51:44;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007589683;01/03/2025 07:01:46;01/03/2025 07:38:39;N2_EVERIS_MIMOVISTAR;Critica;Asignado;NO;;Alto;37;Cerrado;01/03/2025 07:01:46;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007589683;01/03/2025 09:14:23;01/03/2025 09:16:12;N2_EVERIS_MIMOVISTAR;Critica;Asignado;NO;;Alto;2;Cerrado;01/03/2025 07:01:46;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007589683;01/03/2025 09:16:13;01/03/2025 09:18:08;N2_EVERIS_MIMOVISTAR;Critica;Resolved Pend;NO;;Alto;0;Cerrado;01/03/2025 07:01:46;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007589784;01/03/2025 09:50:40;01/03/2025 10:51:50;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;0;Cerrado;01/03/2025 09:50:40;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007589784;01/03/2025 10:51:51;01/03/2025 11:49:51;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;01/03/2025 09:50:40;44;03_2025;
